customer_id,first_name,last_name,email,phone,city,customer_segment,registration_date
757,Richard,Nelson,richard.nelson757@outlook.com,+1 (602) 527-69-98,Phoenix,Retail,2023-01-01
758,Ryan,Miller,ryan.miller758@yahoo.com,+1 (214) 569-63-91,Dallas,Retail,2022-02-19
759,Kevin,Hall,kevin.hall759@outlook.com,+1 (317) 854-19-75,Indianapolis,Retail,2024-02-24
760,Joshua,Wright,joshua.wright760@yahoo.com,+1 (713) 813-31-79,Houston,Retail,2024-06-12
761,Karen,Roberts,karen.roberts761@yahoo.com,+1 (408) 477-97-99,San Jose,Retail,2022-04-09
762,Lisa,Brown,lisa.brown762@yahoo.com,+1 (904) 347-11-27,Jacksonville,Wholesale,2023-01-17
763,Richard,Campbell,richard.campbell763@outlook.com,+1 (614) 548-30-23,Columbus,Retail,2022-06-08
764,Michelle,Anderson,michelle.anderson764@gmail.com,+1 (210) 772-88-98,San Antonio,Retail,2023-03-04
765,Michelle,Lopez,michelle.lopez765@icloud.com,+1 (312) 319-26-12,Chicago,Retail,2022-12-23
766,David,Flores,david.flores766@yahoo.com,+1 (904) 342-66-86,Jacksonville,Wholesale,2022-06-26
767,Joseph,Young,joseph.young767@outlook.com,+1 (212) 321-38-26,New York,Retail,2023-12-06
768,Sandra,Thomas,sandra.thomas768@icloud.com,+1 (602) 414-26-20,Phoenix,Wholesale,2023-12-09
769,Sandra,Moore,sandra.moore769@icloud.com,+1 (713) 279-12-71,Houston,Retail,2022-02-13
770,Matthew,Harris,matthew.harris770@gmail.com,+1 (213) 875-75-85,Los Angeles,Retail,2023-04-26
771,Margaret,Hernandez,margaret.hernandez771@gmail.com,+1 (214) 244-18-48,Dallas,Retail,2024-02-12
772,Betty,Lee,betty.lee772@outlook.com,+1 (713) 816-36-85,Houston,Wholesale,2022-07-09
773,Kimberly,Wilson,kimberly.wilson773@yahoo.com,+1 (212) 292-28-45,New York,Retail,2022-12-27
774,Barbara,Scott,barbara.scott774@gmail.com,+1 (317) 827-40-74,Indianapolis,Wholesale,2022-04-12
775,Kenneth,Rivera,kenneth.rivera775@yahoo.com,+1 (212) 741-37-34,New York,VIP,2022-06-25
776,Edward,Jones,edward.jones776@icloud.com,+1 (206) 204-22-37,Seattle,Wholesale,2023-01-11
777,Sarah,Martin,sarah.martin777@outlook.com,+1 (215) 650-96-23,Philadelphia,Retail,2024-05-04
778,Michael,Clark,michael.clark778@outlook.com,+1 (817) 634-37-75,Fort Worth,Retail,2023-02-22
779,Margaret,Rodriguez,margaret.rodriguez779@outlook.com,+1 (512) 326-69-24,Austin,Wholesale,2023-05-23
780,Elizabeth,Hill,elizabeth.hill780@yahoo.com,+1 (408) 770-15-20,San Jose,Retail,2023-05-21
781,Patricia,Nguyen,patricia.nguyen781@icloud.com,+1 (408) 667-86-49,San Jose,Retail,2022-08-20
782,Lisa,Roberts,lisa.roberts782@icloud.com,+1 (408) 638-34-18,San Jose,Retail,2023-11-27
783,Joseph,Johnson,joseph.johnson783@gmail.com,+1 (212) 890-72-96,New York,Retail,2023-02-10
784,Paul,Miller,paul.miller784@icloud.com,+1 (312) 322-28-60,Chicago,Retail,2023-12-13
785,Charles,Lopez,charles.lopez785@outlook.com,+1 (713) 372-18-56,Houston,Retail,2022-12-13
786,Elizabeth,Hall,elizabeth.hall786@icloud.com,+1 (817) 325-39-64,Fort Worth,Wholesale,2022-10-13
787,Ryan,Jones,ryan.jones787@icloud.com,+1 (303) 807-44-92,Denver,Retail,2022-12-31
788,Linda,Lee,linda.lee788@yahoo.com,+1 (202) 614-72-75,Washington,Wholesale,2022-05-31
789,Brian,Lee,brian.lee789@icloud.com,+1 (713) 325-42-72,Houston,Retail,2022-08-25
790,Betty,Jackson,betty.jackson790@gmail.com,+1 (602) 230-22-16,Phoenix,Wholesale,2023-05-26
791,Michelle,Hernandez,michelle.hernandez791@yahoo.com,+1 (215) 591-87-96,Philadelphia,Retail,2022-06-06
792,Emily,Hill,emily.hill792@icloud.com,+1 (202) 298-19-94,Washington,Retail,2024-03-22
793,Anthony,Moore,anthony.moore793@yahoo.com,+1 (408) 877-73-72,San Jose,Retail,2023-07-10
794,Karen,Johnson,karen.johnson794@icloud.com,+1 (206) 759-12-14,Seattle,Retail,2022-05-02
795,Jeffrey,Jackson,jeffrey.jackson795@gmail.com,+1 (512) 585-66-68,Austin,Retail,2022-02-03
796,Donna,Torres,donna.torres796@outlook.com,+1 (408) 368-72-65,San Jose,Wholesale,2022-11-16
797,Donald,Miller,donald.miller797@icloud.com,+1 (415) 312-82-96,San Francisco,Retail,2023-11-07
798,Sarah,Flores,sarah.flores798@outlook.com,+1 (206) 785-70-70,Seattle,Retail,2023-06-03
799,Daniel,Hall,daniel.hall799@yahoo.com,+1 (214) 706-85-58,Dallas,VIP,2024-02-24
800,Sarah,Adams,sarah.adams800@gmail.com,+1 (512) 262-13-85,Austin,Wholesale,2022-05-12
801,Joseph,Baker,joseph.baker801@yahoo.com,+1 (904) 797-13-90,Jacksonville,Retail,2023-01-25
802,Mary,Martinez,mary.martinez802@gmail.com,+1 (904) 565-62-54,Jacksonville,Retail,2023-11-09
803,Patricia,Walker,patricia.walker803@gmail.com,+1 (619) 863-49-85,San Diego,Retail,2023-12-06
804,Mary,Harris,mary.harris804@gmail.com,+1 (408) 317-53-31,San Jose,Retail,2023-07-06
805,George,Wright,george.wright805@icloud.com,+1 (704) 873-64-82,Charlotte,Retail,2022-10-01
806,Nancy,Flores,nancy.flores806@icloud.com,+1 (415) 802-12-50,San Francisco,Retail,2023-08-08
807,Paul,Thompson,paul.thompson807@outlook.com,+1 (303) 300-72-22,Denver,Retail,2022-12-11
808,Jennifer,Johnson,jennifer.johnson808@yahoo.com,+1 (512) 370-88-48,Austin,Retail,2023-03-23
809,Jennifer,Lopez,jennifer.lopez809@yahoo.com,+1 (312) 748-37-46,Chicago,Retail,2022-02-18
810,Karen,Anderson,karen.anderson810@gmail.com,+1 (303) 611-38-89,Denver,Wholesale,2024-01-05
811,Sandra,Johnson,sandra.johnson811@gmail.com,+1 (713) 806-53-44,Houston,Wholesale,2023-08-04
812,Elizabeth,Torres,elizabeth.torres812@gmail.com,+1 (415) 637-36-54,San Francisco,Wholesale,2023-10-30
813,Linda,Gonzalez,linda.gonzalez813@yahoo.com,+1 (317) 507-65-94,Indianapolis,Retail,2022-07-24
814,Paul,Robinson,paul.robinson814@outlook.com,+1 (214) 839-75-68,Dallas,Retail,2022-01-20
815,Jessica,Perez,jessica.perez815@outlook.com,+1 (317) 391-83-73,Indianapolis,VIP,2023-11-08
816,Christopher,Martin,christopher.martin816@icloud.com,+1 (704) 474-91-78,Charlotte,Wholesale,2023-08-03
817,Barbara,Smith,barbara.smith817@icloud.com,+1 (213) 734-35-56,Los Angeles,Retail,2022-06-01
818,John,Davis,john.davis818@gmail.com,+1 (408) 645-62-50,San Jose,Retail,2023-10-12
819,Ronald,Hernandez,ronald.hernandez819@outlook.com,+1 (614) 473-46-92,Columbus,Wholesale,2022-09-20
820,Margaret,Nelson,margaret.nelson820@outlook.com,+1 (619) 615-40-24,San Diego,Retail,2022-07-16
821,Patricia,Campbell,patricia.campbell821@icloud.com,+1 (408) 675-72-81,San Jose,Retail,2023-03-09
822,Patricia,Carter,patricia.carter822@outlook.com,+1 (213) 406-30-44,Los Angeles,Retail,2022-01-30
823,Linda,Rodriguez,linda.rodriguez823@gmail.com,+1 (214) 874-80-32,Dallas,Retail,2024-01-10
824,Joshua,Lee,joshua.lee824@yahoo.com,+1 (212) 256-20-50,New York,Retail,2024-06-06
825,Ryan,Campbell,ryan.campbell825@gmail.com,+1 (614) 572-95-94,Columbus,VIP,2023-02-11
826,John,Martin,john.martin826@gmail.com,+1 (602) 441-24-83,Phoenix,Wholesale,2023-06-19
827,Charles,Smith,charles.smith827@gmail.com,+1 (303) 737-42-73,Denver,Retail,2022-09-01
828,Sandra,Flores,sandra.flores828@outlook.com,+1 (512) 537-84-59,Austin,Retail,2023-03-10
829,Ronald,Robinson,ronald.robinson829@icloud.com,+1 (713) 379-37-45,Houston,Retail,2023-02-23
830,Matthew,Nelson,matthew.nelson830@yahoo.com,+1 (303) 257-72-78,Denver,VIP,2023-12-18
831,Richard,Walker,richard.walker831@outlook.com,+1 (512) 758-64-70,Austin,Wholesale,2022-10-12
832,Kenneth,Adams,kenneth.adams832@yahoo.com,+1 (602) 571-70-57,Phoenix,Retail,2022-01-22
833,Anthony,Smith,anthony.smith833@outlook.com,+1 (202) 235-94-16,Washington,Retail,2022-09-17
834,Anthony,Rodriguez,anthony.rodriguez834@gmail.com,+1 (408) 854-99-56,San Jose,Wholesale,2023-07-02
835,Daniel,Lewis,daniel.lewis835@yahoo.com,+1 (704) 597-11-60,Charlotte,Retail,2022-11-05
836,Jennifer,Gonzalez,jennifer.gonzalez836@icloud.com,+1 (619) 504-36-30,San Diego,Retail,2023-10-09
837,Emily,Thomas,emily.thomas837@icloud.com,+1 (614) 234-45-20,Columbus,Wholesale,2023-04-28
838,Daniel,Baker,daniel.baker838@yahoo.com,+1 (512) 632-22-30,Austin,Retail,2023-06-03
839,George,Martin,george.martin839@icloud.com,+1 (614) 816-80-51,Columbus,Retail,2023-12-13
840,Daniel,Ramirez,daniel.ramirez840@icloud.com,+1 (213) 856-92-33,Los Angeles,Retail,2024-03-21
841,Joshua,Young,joshua.young841@yahoo.com,+1 (212) 610-35-90,New York,Retail,2022-11-18
842,Donna,Hernandez,donna.hernandez842@outlook.com,+1 (713) 361-41-76,Houston,Retail,2024-05-17
843,Christopher,Garcia,christopher.garcia843@outlook.com,+1 (614) 527-67-71,Columbus,Retail,2022-09-24
844,Matthew,Baker,matthew.baker844@gmail.com,+1 (303) 535-46-35,Denver,Retail,2023-03-01
845,Betty,Gonzalez,betty.gonzalez845@gmail.com,+1 (817) 586-83-38,Fort Worth,VIP,2022-01-24
846,Emily,Adams,emily.adams846@icloud.com,+1 (202) 841-39-21,Washington,Retail,2022-07-23
847,John,Ramirez,john.ramirez847@icloud.com,+1 (215) 250-61-89,Philadelphia,Retail,2023-09-07
848,George,Nelson,george.nelson848@gmail.com,+1 (312) 576-31-82,Chicago,Wholesale,2022-01-15
849,Sandra,Green,sandra.green849@gmail.com,+1 (614) 664-96-73,Columbus,Wholesale,2022-08-18
850,Sarah,Davis,sarah.davis850@icloud.com,+1 (210) 472-46-73,San Antonio,Retail,2022-05-14
851,Lisa,Mitchell,lisa.mitchell851@outlook.com,+1 (210) 814-37-46,San Antonio,Retail,2023-03-05
852,Matthew,Taylor,matthew.taylor852@outlook.com,+1 (602) 229-47-43,Phoenix,Retail,2023-09-25
853,Michelle,Lee,michelle.lee853@icloud.com,+1 (619) 578-84-97,San Diego,Retail,2022-03-29
854,Sandra,Hall,sandra.hall854@outlook.com,+1 (602) 531-98-60,Phoenix,Retail,2024-01-01
855,Kimberly,Taylor,kimberly.taylor855@gmail.com,+1 (614) 811-42-19,Columbus,Retail,2023-07-25
856,Nancy,Wright,nancy.wright856@gmail.com,+1 (512) 440-70-55,Austin,Retail,2022-01-06
857,Lisa,Hill,lisa.hill857@yahoo.com,+1 (202) 590-48-60,Washington,VIP,2022-05-16
858,Kimberly,Rodriguez,kimberly.rodriguez858@yahoo.com,+1 (206) 242-84-32,Seattle,Retail,2022-06-23
859,Ronald,Lewis,ronald.lewis859@yahoo.com,+1 (512) 679-26-21,Austin,Retail,2023-12-29
860,Sarah,King,sarah.king860@gmail.com,+1 (602) 466-24-50,Phoenix,Retail,2022-05-11
861,Mary,Brown,mary.brown861@yahoo.com,+1 (214) 569-65-46,Dallas,Wholesale,2023-09-20
862,Steven,Hill,steven.hill862@outlook.com,+1 (214) 729-50-65,Dallas,Wholesale,2022-11-20
863,Mark,Hall,mark.hall863@icloud.com,+1 (415) 354-81-94,San Francisco,Retail,2022-02-24
864,Nancy,Nguyen,nancy.nguyen864@icloud.com,+1 (213) 435-33-14,Los Angeles,Retail,2022-09-24
865,Ryan,Gonzalez,ryan.gonzalez865@gmail.com,+1 (704) 646-24-73,Charlotte,Retail,2023-03-29
866,Donald,Hall,donald.hall866@gmail.com,+1 (206) 696-68-73,Seattle,Wholesale,2024-05-16
867,Edward,Nelson,edward.nelson867@outlook.com,+1 (602) 326-54-21,Phoenix,Retail,2024-06-08
868,Lisa,Sanchez,lisa.sanchez868@outlook.com,+1 (215) 720-44-82,Philadelphia,VIP,2023-08-21
869,Kenneth,Johnson,kenneth.johnson869@icloud.com,+1 (212) 738-83-33,New York,Retail,2022-03-20
870,Ronald,Moore,ronald.moore870@gmail.com,+1 (415) 893-22-52,San Francisco,Wholesale,2022-10-19
871,Kenneth,Miller,kenneth.miller871@gmail.com,+1 (713) 603-57-85,Houston,Retail,2024-05-07
872,Jeffrey,Rivera,jeffrey.rivera872@icloud.com,+1 (212) 283-68-94,New York,Retail,2023-04-10
873,John,Lewis,john.lewis873@yahoo.com,+1 (214) 808-94-10,Dallas,Wholesale,2022-02-14
874,Michael,Thompson,michael.thompson874@outlook.com,+1 (704) 532-82-26,Charlotte,Retail,2024-06-02
875,Sarah,Harris,sarah.harris875@icloud.com,+1 (408) 530-17-19,San Jose,Retail,2022-04-05
876,Richard,Adams,richard.adams876@gmail.com,+1 (215) 445-61-21,Philadelphia,Retail,2024-05-22
877,William,Clark,william.clark877@outlook.com,+1 (817) 612-46-92,Fort Worth,Retail,2022-05-04
878,Ashley,Ramirez,ashley.ramirez878@outlook.com,+1 (614) 517-97-87,Columbus,Wholesale,2023-01-03
879,Jeffrey,Brown,jeffrey.brown879@icloud.com,+1 (904) 724-35-72,Jacksonville,Retail,2023-02-02
880,Richard,Moore,richard.moore880@icloud.com,+1 (303) 814-64-21,Denver,Retail,2024-04-10
881,Elizabeth,Ramirez,elizabeth.ramirez881@gmail.com,+1 (215) 644-90-64,Philadelphia,Retail,2022-02-11
882,Ronald,Williams,ronald.williams882@outlook.com,+1 (704) 892-38-92,Charlotte,Retail,2023-05-23
883,Edward,Johnson,edward.johnson883@icloud.com,+1 (317) 285-47-69,Indianapolis,VIP,2022-03-23
884,Donna,Williams,donna.williams884@yahoo.com,+1 (415) 507-29-26,San Francisco,Retail,2024-05-11
885,Kevin,Walker,kevin.walker885@gmail.com,+1 (614) 502-82-16,Columbus,Retail,2022-02-16
886,Andrew,Thomas,andrew.thomas886@icloud.com,+1 (317) 635-62-22,Indianapolis,Wholesale,2023-11-08
887,Sandra,Scott,sandra.scott887@gmail.com,+1 (214) 563-42-84,Dallas,Retail,2024-02-27
888,Michelle,Young,michelle.young888@outlook.com,+1 (713) 877-69-32,Houston,Retail,2024-05-13
889,Donna,Gonzalez,donna.gonzalez889@icloud.com,+1 (312) 626-48-50,Chicago,Wholesale,2024-02-15
890,Ashley,Lewis,ashley.lewis890@outlook.com,+1 (202) 471-53-33,Washington,Retail,2022-07-09
891,John,Green,john.green891@icloud.com,+1 (202) 465-96-23,Washington,Retail,2023-07-02
892,Joseph,Lee,joseph.lee892@icloud.com,+1 (817) 319-11-31,Fort Worth,Wholesale,2023-04-17
893,Jason,Robinson,jason.robinson893@yahoo.com,+1 (202) 698-48-89,Washington,Wholesale,2023-12-09
894,Kevin,Taylor,kevin.taylor894@outlook.com,+1 (817) 509-21-26,Fort Worth,Retail,2022-01-15
895,Elizabeth,Harris,elizabeth.harris895@icloud.com,+1 (212) 392-13-36,New York,Retail,2023-10-27
896,Kevin,Rivera,kevin.rivera896@outlook.com,+1 (619) 646-90-78,San Diego,Retail,2022-03-30
897,Ryan,Wilson,ryan.wilson897@gmail.com,+1 (704) 351-70-64,Charlotte,Retail,2022-04-30
898,Elizabeth,Williams,elizabeth.williams898@gmail.com,+1 (602) 655-72-70,Phoenix,Retail,2024-05-30
899,Karen,Carter,karen.carter899@icloud.com,+1 (619) 406-47-82,San Diego,Retail,2022-02-22
900,James,Perez,james.perez900@icloud.com,+1 (713) 845-65-63,Houston,Retail,2024-01-25
901,Patricia,Young,patricia.young901@icloud.com,+1 (206) 497-14-72,Seattle,Retail,2023-05-13
902,Robert,Moore,robert.moore902@gmail.com,+1 (202) 894-72-39,Washington,Retail,2023-06-25
903,Andrew,Flores,andrew.flores903@yahoo.com,+1 (303) 523-80-18,Denver,Retail,2023-10-26
904,Thomas,Ramirez,thomas.ramirez904@yahoo.com,+1 (415) 319-73-89,San Francisco,Wholesale,2023-04-05
905,Emily,Scott,emily.scott905@icloud.com,+1 (212) 365-46-34,New York,Retail,2022-12-19
906,Elizabeth,Anderson,elizabeth.anderson906@yahoo.com,+1 (317) 424-85-97,Indianapolis,Wholesale,2023-09-09
907,Thomas,Anderson,thomas.anderson907@icloud.com,+1 (704) 334-47-59,Charlotte,VIP,2024-05-03
908,Daniel,Nguyen,daniel.nguyen908@outlook.com,+1 (904) 683-30-89,Jacksonville,Wholesale,2022-10-17
909,Thomas,Flores,thomas.flores909@outlook.com,+1 (312) 883-71-26,Chicago,Retail,2022-07-24
910,Mary,Moore,mary.moore910@yahoo.com,+1 (415) 303-63-73,San Francisco,Retail,2022-08-29
911,Jessica,Jones,jessica.jones911@yahoo.com,+1 (213) 218-55-43,Los Angeles,Retail,2023-11-25
912,Donna,Lee,donna.lee912@icloud.com,+1 (317) 232-18-53,Indianapolis,Retail,2022-04-27
913,Kimberly,Roberts,kimberly.roberts913@yahoo.com,+1 (713) 775-38-72,Houston,Wholesale,2022-12-15
914,Charles,Lee,charles.lee914@gmail.com,+1 (213) 770-44-29,Los Angeles,Retail,2023-12-25
915,Lisa,Harris,lisa.harris915@gmail.com,+1 (704) 668-24-23,Charlotte,Retail,2024-04-23
916,Susan,Jackson,susan.jackson916@gmail.com,+1 (317) 307-31-90,Indianapolis,Retail,2024-06-10
917,Brian,Rivera,brian.rivera917@icloud.com,+1 (904) 360-47-66,Jacksonville,Wholesale,2024-01-21
918,George,White,george.white918@outlook.com,+1 (602) 862-56-52,Phoenix,Wholesale,2022-05-06
919,Karen,Wilson,karen.wilson919@icloud.com,+1 (704) 625-10-41,Charlotte,Retail,2022-12-16
920,Barbara,Baker,barbara.baker920@icloud.com,+1 (215) 287-44-57,Philadelphia,Retail,2023-01-05
921,Emily,Johnson,emily.johnson921@outlook.com,+1 (619) 355-77-63,San Diego,Wholesale,2022-05-22
922,Joseph,Gonzalez,joseph.gonzalez922@yahoo.com,+1 (614) 619-68-76,Columbus,Retail,2022-01-31
923,Steven,Sanchez,steven.sanchez923@yahoo.com,+1 (212) 729-18-20,New York,Retail,2022-11-19
924,Anthony,Wright,anthony.wright924@gmail.com,+1 (215) 644-17-60,Philadelphia,VIP,2023-11-08
925,Paul,Brown,paul.brown925@yahoo.com,+1 (602) 788-17-90,Phoenix,Retail,2023-03-06
926,Mary,Thompson,mary.thompson926@gmail.com,+1 (206) 511-50-54,Seattle,Retail,2024-04-26
927,Sarah,Miller,sarah.miller927@icloud.com,+1 (317) 825-28-99,Indianapolis,Retail,2023-04-02
928,Jason,Young,jason.young928@icloud.com,+1 (206) 839-89-93,Seattle,Retail,2023-12-16
929,Jason,Carter,jason.carter929@gmail.com,+1 (817) 402-48-20,Fort Worth,Retail,2023-07-05
930,Christopher,Rivera,christopher.rivera930@outlook.com,+1 (602) 732-79-46,Phoenix,Retail,2022-04-06
931,Edward,Rivera,edward.rivera931@outlook.com,+1 (408) 733-53-91,San Jose,Retail,2022-01-24
932,Robert,Allen,robert.allen932@yahoo.com,+1 (206) 806-43-40,Seattle,Retail,2024-01-14
933,Michael,Robinson,michael.robinson933@yahoo.com,+1 (317) 313-17-57,Indianapolis,Retail,2023-10-05
934,Linda,Hernandez,linda.hernandez934@icloud.com,+1 (713) 248-93-25,Houston,Retail,2022-11-02
935,Elizabeth,Sanchez,elizabeth.sanchez935@outlook.com,+1 (212) 664-53-40,New York,Retail,2022-12-25
936,Christopher,Martinez,christopher.martinez936@outlook.com,+1 (303) 888-27-58,Denver,Retail,2022-04-18
937,Andrew,Mitchell,andrew.mitchell937@gmail.com,+1 (303) 397-56-68,Denver,Wholesale,2022-05-31
938,Kenneth,Roberts,kenneth.roberts938@icloud.com,+1 (614) 283-21-17,Columbus,Retail,2022-05-14
939,Susan,Jones,susan.jones939@icloud.com,+1 (704) 279-57-96,Charlotte,Retail,2023-08-26
940,Jason,Ramirez,jason.ramirez940@icloud.com,+1 (817) 470-84-73,Fort Worth,Wholesale,2023-03-27
941,Donna,Miller,donna.miller941@outlook.com,+1 (415) 626-30-28,San Francisco,Wholesale,2023-05-12
942,Donald,Allen,donald.allen942@outlook.com,+1 (602) 725-77-25,Phoenix,Retail,2023-04-12
943,Michelle,White,michelle.white943@icloud.com,+1 (215) 772-57-25,Philadelphia,Retail,2022-04-23
944,Barbara,Young,barbara.young944@outlook.com,+1 (303) 496-15-76,Denver,Retail,2022-05-01
945,Barbara,Martinez,barbara.martinez945@gmail.com,+1 (904) 510-47-72,Jacksonville,Retail,2024-03-21
946,Sarah,Nelson,sarah.nelson946@yahoo.com,+1 (303) 631-16-49,Denver,Retail,2022-08-09
947,William,Martinez,william.martinez947@yahoo.com,+1 (415) 202-25-80,San Francisco,Wholesale,2022-03-11
948,James,Davis,james.davis948@icloud.com,+1 (614) 692-83-49,Columbus,Wholesale,2022-12-12
949,John,Miller,john.miller949@icloud.com,+1 (415) 820-26-27,San Francisco,Retail,2024-02-19
950,Timothy,Wilson,timothy.wilson950@icloud.com,+1 (704) 352-51-21,Charlotte,Retail,2023-02-01
951,Thomas,Jones,thomas.jones951@icloud.com,+1 (817) 547-79-15,Fort Worth,Retail,2024-01-24
952,Brian,Sanchez,brian.sanchez952@yahoo.com,+1 (312) 369-13-83,Chicago,Retail,2023-07-29
953,James,Campbell,james.campbell953@gmail.com,+1 (206) 287-34-89,Seattle,Retail,2023-08-07
954,Sandra,Torres,sandra.torres954@outlook.com,+1 (415) 714-12-25,San Francisco,Retail,2022-01-20
955,Betty,Davis,betty.davis955@gmail.com,+1 (210) 451-84-66,San Antonio,Retail,2024-04-06
956,Christopher,Flores,christopher.flores956@icloud.com,+1 (512) 611-85-15,Austin,VIP,2024-06-01
957,Patricia,Adams,patricia.adams957@gmail.com,+1 (512) 647-33-63,Austin,Retail,2024-05-30
958,Matthew,Davis,matthew.davis958@gmail.com,+1 (817) 463-21-24,Fort Worth,Retail,2023-07-09
959,Patricia,Brown,patricia.brown959@outlook.com,+1 (602) 387-42-21,Phoenix,VIP,2022-11-11
960,Betty,Smith,betty.smith960@outlook.com,+1 (215) 260-88-51,Philadelphia,Wholesale,2022-01-28
961,Kimberly,Brown,kimberly.brown961@outlook.com,+1 (408) 599-22-50,San Jose,Wholesale,2023-02-27
962,Betty,Williams,betty.williams962@outlook.com,+1 (214) 584-25-16,Dallas,Wholesale,2022-09-03
963,Donna,Thomas,donna.thomas963@icloud.com,+1 (303) 442-73-75,Denver,Retail,2022-04-28
964,Joseph,Brown,joseph.brown964@gmail.com,+1 (512) 675-80-62,Austin,Retail,2023-05-11
965,Robert,Taylor,robert.taylor965@gmail.com,+1 (619) 219-44-80,San Diego,Wholesale,2022-09-10
966,Ashley,Thomas,ashley.thomas966@icloud.com,+1 (602) 511-82-62,Phoenix,Wholesale,2022-03-27
967,Donald,White,donald.white967@outlook.com,+1 (317) 408-28-57,Indianapolis,Retail,2024-03-11
968,Linda,Carter,linda.carter968@gmail.com,+1 (614) 768-67-15,Columbus,Retail,2024-04-12
969,Jason,Mitchell,jason.mitchell969@gmail.com,+1 (202) 496-93-31,Washington,VIP,2022-03-03
970,Barbara,Garcia,barbara.garcia970@icloud.com,+1 (415) 479-86-42,San Francisco,Wholesale,2022-12-26
971,Charles,Williams,charles.williams971@gmail.com,+1 (210) 799-75-46,San Antonio,Wholesale,2022-06-15
972,Matthew,Perez,matthew.perez972@icloud.com,+1 (303) 271-48-21,Denver,Retail,2023-12-17
973,Lisa,Nelson,lisa.nelson973@outlook.com,+1 (602) 769-45-65,Phoenix,Retail,2023-09-18
974,Brian,Campbell,brian.campbell974@yahoo.com,+1 (512) 898-53-91,Austin,Wholesale,2024-02-10
975,Karen,Allen,karen.allen975@yahoo.com,+1 (214) 451-94-51,Dallas,Retail,2022-08-04
976,Elizabeth,Baker,elizabeth.baker976@outlook.com,+1 (202) 536-12-98,Washington,VIP,2023-10-24
977,Sandra,Thompson,sandra.thompson977@outlook.com,+1 (202) 687-10-11,Washington,Retail,2023-02-28
978,John,King,john.king978@gmail.com,+1 (415) 602-78-20,San Francisco,Retail,2023-07-06
979,Anthony,Green,anthony.green979@icloud.com,+1 (704) 888-25-55,Charlotte,Retail,2024-04-27
980,Nancy,Nelson,nancy.nelson980@gmail.com,+1 (817) 381-99-11,Fort Worth,Retail,2023-04-19
981,Lisa,Miller,lisa.miller981@gmail.com,+1 (210) 655-11-38,San Antonio,Retail,2024-02-16
982,Jason,Sanchez,jason.sanchez982@yahoo.com,+1 (904) 396-21-88,Jacksonville,Wholesale,2024-04-07
983,Donna,Davis,donna.davis983@yahoo.com,+1 (619) 705-56-14,San Diego,VIP,2023-05-20
984,Michael,Martinez,michael.martinez984@icloud.com,+1 (202) 414-10-35,Washington,Wholesale,2022-04-24
985,Mary,Davis,mary.davis985@outlook.com,+1 (303) 712-73-31,Denver,Wholesale,2023-11-07
986,Ronald,Ramirez,ronald.ramirez986@outlook.com,+1 (202) 778-32-18,Washington,Retail,2024-02-03
987,Kimberly,Anderson,kimberly.anderson987@yahoo.com,+1 (214) 783-39-76,Dallas,Wholesale,2022-07-16
988,Margaret,Williams,margaret.williams988@yahoo.com,+1 (212) 894-78-88,New York,Retail,2023-11-29
989,Daniel,Young,daniel.young989@gmail.com,+1 (704) 202-64-92,Charlotte,VIP,2024-05-24
990,Joshua,Anderson,joshua.anderson990@icloud.com,+1 (614) 616-45-25,Columbus,Retail,2023-05-23
991,Jennifer,Moore,jennifer.moore991@icloud.com,+1 (213) 429-16-45,Los Angeles,Retail,2023-06-30
992,Richard,Allen,richard.allen992@gmail.com,+1 (212) 601-34-52,New York,Wholesale,2023-08-09
993,Mark,Hill,mark.hill993@outlook.com,+1 (619) 633-19-41,San Diego,Retail,2022-06-18
994,Richard,Martin,richard.martin994@gmail.com,+1 (312) 841-90-22,Chicago,Retail,2023-05-07
995,Margaret,Scott,margaret.scott995@yahoo.com,+1 (212) 806-90-52,New York,Retail,2022-09-11
996,Ronald,Campbell,ronald.campbell996@outlook.com,+1 (619) 548-16-52,San Diego,Wholesale,2022-03-16
997,Richard,Roberts,richard.roberts997@icloud.com,+1 (202) 649-22-90,Washington,Retail,2023-08-16
998,Charles,Anderson,charles.anderson998@gmail.com,+1 (213) 234-58-50,Los Angeles,Retail,2024-03-12
999,Thomas,Robinson,thomas.robinson999@icloud.com,+1 (704) 256-48-88,Charlotte,Retail,2022-03-09
1000,Joseph,Scott,joseph.scott1000@icloud.com,+1 (213) 772-16-47,Los Angeles,Retail,2023-02-16
